price,floor,floors_count,rooms_count,total_m2,price_per_m2,year_of_construction,living_m2,kitchen_m2,district,underground,city
44056902,16,22,3,101.8,432778,2023,45.85868263473054,21.0,останкинский,вднх,москва
42000000,17,29,3,77.0,545454,2020,45.85868263473054,18.0,филевский парк,шелепиха,москва
12087210,2,17,3,62.3,194016,2025,25.0,18.0,unspecified,бунинская аллея,москва
54000000,29,52,3,78.0,692307,2020,45.85868263473054,29.0,раменки,раменки,москва
16776132,20,21,3,67.0,250390,2023,28.0,16.0,южное бутово,бунинская аллея,москва
224900000,14,14,3,237.2,948145,2012,66.0,17.0,хамовники,спортивная,москва
19849384,19,21,3,69.6,285192,2023,35.0,14.0,южное бутово,бунинская аллея,москва
77900000,2,8,3,75.0,1038666,2019,45.85868263473054,15.0,якиманка,новокузнецкая,москва
24311940,3,21,3,65.92,368809,2023,33.0,14.677022274325909,хорошевский,полежаевская,москва
71977000,11,22,3,121.2,593869,2006,92.0,16.0,хорошевский,аэропорт,москва
25887024,17,19,3,81.8,316467,2024,45.85868263473054,14.677022274325909,богородское,бульвар рокоссовского,москва
99000000,6,27,3,126.6,781990,2018,45.85868263473054,14.677022274325909,беговой,белорусская,москва
31185864,3,35,3,81.6,382179,2026,45.85868263473054,14.677022274325909,даниловский,технопарк,москва
87000000,4,8,3,130.0,669230,2001,68.0,14.0,якиманка,полянка,москва
33070000,2,21,3,79.46,416184,2024,25.0,29.0,марфино,бутырская,москва
68000000,3,4,3,95.0,715789,1917,45.85868263473054,15.0,арбат,смоленская,москва
34542700,8,8,3,81.2,425402,2024,45.85868263473054,14.677022274325909,савеловский,петровский парк,москва
60000000,7,21,3,90.1,665926,2020,54.0,15.0,пресненский,деловой центр,москва
13393550,11,13,3,3.99,3356779,2023,28.0,8.0,unspecified,ольховая,москва
142320000,2,3,3,204.0,697647,2022,45.85868263473054,14.677022274325909,крылатское,мнёвники,москва
17001200,9,14,3,76.0,223700,2024,53.0,14.677022274325909,unspecified,ольховая,москва
111500000,17,21,3,119.49,933132,2012,45.85868263473054,14.677022274325909,пресненский,беговая,москва
17301736,10,30,3,71.1,243343,2024,33.0,21.0,южнопортовый,угрешская,москва
34600000,24,26,3,80.2,431421,2022,48.0,22.0,головинский,водный стадион,москва
21735375,2,21,3,74.5,291750,2020,46.0,7.0,очаково-матвеевское,давыдково,москва
13490000,2,3,3,67.0,201343,2001,35.0,12.0,гольяново,щёлковская,москва
23801200,4,19,3,62.8,379000,2025,38.0,3.0,савеловский,гражданская,москва
52000000,8,10,3,74.0,702702,2021,50.0,20.0,даниловский,павелецкая,москва
23930196,11,17,3,202.0,118466,2025,23.0,21.0,басманный,электрозаводская,москва
82000000,12,30,3,186.0,440860,2000,140.0,15.0,раменки,минская,москва
24824500,12,52,3,65.5,379000,2024,36.0,14.677022274325909,свиблово,свиблово,москва
40000000,5,10,3,106.0,377358,1997,70.0,16.0,ломоносовский,новые черёмушки,москва
25173656,2,37,3,202.0,124622,2024,44.0,4.0,очаково-матвеевское,мичуринский проспект,москва
75000000,4,5,3,156.3,479846,2017,45.85868263473054,14.677022274325909,пресненский,улица 1905 года,москва
26471850,25,33,3,72.6,364626,2024,32.0,26.0,головинский,водный стадион,москва
426202649,6,7,3,172.26,2474182,2015,45.85868263473054,15.0,хамовники,фрунзенская,москва
27475200,19,21,3,72.0,381600,2020,45.0,7.0,очаково-матвеевское,давыдково,москва
71977000,11,57,3,121.0,594851,2006,45.85868263473054,14.677022274325909,хорошевский,аэропорт,москва
27683280,15,21,3,65.24,424329,2023,34.0,13.0,хорошевский,зорге,москва
63000000,19,21,3,110.0,572727,2014,45.85868263473054,14.677022274325909,раменки,раменки,москва
28542471,9,21,3,202.0,141299,2025,27.0,22.0,басманный,электрозаводская,москва
71600000,12,18,3,118.0,606779,2017,94.0,14.677022274325909,красносельский,комсомольская,москва
28845060,15,21,3,68.49,421157,2023,35.0,15.0,хорошевский,полежаевская,москва
43890000,15,25,3,125.4,350000,2009,65.0,30.0,очаково-матвеевское,минская,москва
30274024,15,20,3,202.0,149871,2025,48.0,5.0,аэропорт,красный балтиец,москва
36000000,20,29,3,57.0,631578,2020,45.85868263473054,14.677022274325909,филевский парк,фили,москва
32404052,34,42,3,202.0,160416,2025,44.0,14.0,очаково-матвеевское,мичуринский проспект,москва
98000000,7,21,3,87.0,1126436,2012,45.85868263473054,15.0,пресненский,улица 1905 года,москва
33376200,23,25,3,85.8,389000,2022,45.85868263473054,14.677022274325909,хорошевский,беговая,москва
147213000,4,13,3,148.7,990000,2017,45.85868263473054,14.677022274325909,пресненский,улица 1905 года,москва
36461400,15,25,3,90.7,402000,2022,45.85868263473054,14.677022274325909,хорошевский,беговая,москва
140000000,5,7,3,136.4,1026392,2014,95.0,20.0,хамовники,парк культуры,москва
38000000,6,20,3,87.44,434583,2023,45.85868263473054,14.677022274325909,левобережный,беломорская,москва
59400000,16,24,3,135.0,440000,2009,66.0,26.0,очаково-матвеевское,минская,москва
38690807,3,26,3,91.1,424706,2024,54.0,27.0,филевский парк,фили,москва
108000000,8,8,3,108.7,993560,2022,70.0,21.0,хамовники,спортивная,москва
40338000,2,41,3,97.2,415000,2021,40.0,14.677022274325909,филевский парк,фили,москва
220000000,6,8,3,142.8,1540616,2019,45.85868263473054,30.0,якиманка,новокузнецкая,москва
40737076,4,19,3,202.0,201668,2025,29.0,24.0,академический,академическая,москва
87000000,4,8,3,130.0,669230,2001,45.85868263473054,14.677022274325909,якиманка,добрынинская,москва
41400450,2,41,3,101.1,409500,2021,42.0,24.0,филевский парк,фили,москва
140000000,14,20,3,132.5,1056603,2010,45.85868263473054,10.0,гагаринский,воробьёвы горы,москва
44309999,10,21,3,91.13,486228,2024,45.0,28.0,беговой,белорусская,москва
96900000,9,13,3,206.0,470388,2002,45.85868263473054,14.677022274325909,арбат,смоленская,москва
44299999,9,21,3,91.99,481574,2024,47.0,28.0,беговой,белорусская,москва
64999999,3,21,3,113.1,574712,2015,45.85868263473054,18.0,раменки,раменки,москва
45845872,2,28,3,93.2,491908,2022,43.0,21.0,раменки,раменки,москва
31500000,8,30,3,60.1,524126,2015,45.85868263473054,20.0,филевский парк,багратионовская,москва
46268664,6,12,3,89.2,518706,2024,53.0,26.0,филевский парк,фили,москва
51250000,17,19,3,90.0,569444,2019,60.0,15.0,кунцево,молодёжная,москва
48829566,2,45,3,202.0,241730,2026,45.0,21.0,дорогомилово,фили,москва
110000000,17,21,3,106.0,1037735,2017,45.85868263473054,14.677022274325909,пресненский,улица 1905 года,москва
49319274,5,28,3,107.0,460927,2022,54.0,22.0,раменки,раменки,москва
61449000,21,77,3,92.0,667923,2020,45.85868263473054,20.0,пресненский,деловой центр,москва
54339242,3,29,3,107.2,506895,2020,45.85868263473054,14.677022274325909,филевский парк,шелепиха,москва
39000000,8,14,3,70.6,552407,2012,45.85868263473054,14.677022274325909,раменки,ломоносовский проспект,москва
55095788,2,29,3,137.4,400988,2020,45.85868263473054,14.677022274325909,филевский парк,шелепиха,москва
30000000,2,14,3,67.0,447761,2023,46.0,5.0,раменки,минская,москва
66107866,3,29,3,131.5,502721,2020,45.85868263473054,14.677022274325909,филевский парк,шелепиха,москва
105000000,9,53,3,150.0,700000,2012,69.0,30.0,раменки,ломоносовский проспект,москва
75852300,8,17,3,141.78,535000,2023,81.0,8.0,гагаринский,ленинский проспект,москва
84000000,5,17,3,212.4,395480,1998,182.0,25.0,арбат,смоленская,москва
77669500,65,78,3,81.5,953000,2019,45.85868263473054,14.677022274325909,пресненский,выставочная,москва
50000000,12,53,3,108.0,462962,2019,45.85868263473054,24.0,пресненский,шелепиха,москва
79900000,5,13,3,129.0,619379,2013,41.0,40.0,арбат,смоленская,москва
24900000,1,6,3,62.0,401612,1928,42.0,6.0,хамовники,спортивная,москва
82885547,5,8,3,110.2,752137,2024,81.0,8.0,замоскворечье,серпуховская,москва
41100000,9,23,3,127.5,322352,2020,45.85868263473054,14.677022274325909,якиманка,серпуховская,москва
89548800,65,66,3,84.8,1056000,2020,45.85868263473054,14.677022274325909,пресненский,выставочная,москва
85000000,5,9,3,150.0,566666,2006,45.85868263473054,14.677022274325909,очаково-матвеевское,минская,москва
90604800,65,66,3,85.8,1056000,2020,45.85868263473054,14.677022274325909,пресненский,выставочная,москва
47000000,3,12,3,72.7,646492,2022,45.85868263473054,14.677022274325909,раменки,минская,москва
90726400,2,6,3,102.4,886000,2017,51.0,13.0,арбат,арбатская,москва
50000000,9,14,3,70.0,714285,2012,45.85868263473054,14.677022274325909,раменки,ломоносовский проспект,москва
103831608,22,34,3,83.6,1242004,2023,63.0,14.677022274325909,дорогомилово,парк победы,москва
30700000,6,6,3,75.3,407702,1956,48.0,10.0,хорошевский,полежаевская,москва
104544100,2,6,3,109.7,953000,2017,48.0,12.0,арбат,арбатская,москва
17500000,5,12,3,64.5,271317,1966,44.0,9.0,хорошево-мневники,народное ополчение,москва
109213650,3,7,3,127.0,859950,2022,45.85868263473054,14.677022274325909,якиманка,unspecified,москва
53000000,11,14,3,80.0,662500,2016,45.85868263473054,17.0,пресненский,улица 1905 года,москва
109000000,10,13,3,112.9,965456,2013,64.0,27.0,арбат,смоленская,москва
93000000,25,34,3,135.0,688888,2011,80.0,40.0,раменки,минская,москва
117495789,6,8,3,128.3,915789,2019,45.85868263473054,14.677022274325909,арбат,арбатская,москва
94711699,4,17,3,103.3,916860,2008,45.85868263473054,15.0,раменки,ломоносовский проспект,москва
135680670,2,21,3,202.0,671686,2023,45.85868263473054,46.0,пресненский,улица 1905 года,москва
78000000,11,57,3,121.0,644628,2006,53.0,14.677022274325909,хорошевский,сокол,москва
137900000,2,3,3,197.0,700000,2019,45.85868263473054,14.677022274325909,хорошево-мневники,карамышевская,москва
37000000,11,14,3,73.5,503401,2021,45.85868263473054,25.0,раменки,минская,москва
141966720,3,21,3,202.0,702805,2023,45.85868263473054,46.0,пресненский,улица 1905 года,москва
44800000,5,23,3,127.45,351510,2020,45.85868263473054,14.677022274325909,якиманка,серпуховская,москва
146700000,3,3,3,195.6,750000,2019,45.85868263473054,14.677022274325909,хорошево-мневники,карамышевская,москва
23000000,4,12,3,60.5,380165,1984,39.0,8.0,тверской,савёловская,москва
171700000,9,9,3,101.0,1700000,2023,45.85868263473054,28.0,тверской,маяковская,москва
20200000,9,22,3,76.0,265789,1989,43.0,10.0,ярославский,ростокино,москва
172635000,1,3,3,203.1,850000,2019,45.85868263473054,14.677022274325909,хорошево-мневники,карамышевская,москва
45500000,7,29,3,95.9,474452,2008,43.0,10.0,строгино,строгино,москва
175483424,5,6,3,113.42,1547200,2024,45.85868263473054,26.0,замоскворечье,новокузнецкая,москва
95000000,7,20,3,93.0,1021505,2021,45.85868263473054,14.677022274325909,пресненский,деловой центр,москва
184440000,15,21,3,3.0,61480000,2023,53.0,45.0,пресненский,улица 1905 года,москва
45000000,9,22,3,104.0,432692,2021,55.0,30.0,беговой,белорусская,москва
189176144,5,6,3,122.27,1547200,2024,45.85868263473054,28.0,замоскворечье,новокузнецкая,москва
18499000,11,12,3,68.8,268880,2022,45.85868263473054,14.677022274325909,фили-давыдково,кунцевская,москва
202782230,3,7,3,164.9,1229728,2022,45.85868263473054,14.677022274325909,якиманка,unspecified,москва
26000000,12,23,3,70.0,371428,2022,50.0,10.0,раменки,мичуринский проспект,москва
203200000,1,6,3,203.2,1000000,2019,45.85868263473054,14.677022274325909,раменки,минская,москва
173000000,4,8,3,100.6,1719681,2014,45.85868263473054,10.0,хамовники,парк культуры,москва
231315000,2,6,3,220.3,1050000,2019,45.85868263473054,14.677022274325909,раменки,минская,москва
28000000,5,12,3,72.0,388888,1960,45.85868263473054,9.0,дорогомилово,парк победы,москва
232650000,2,6,3,171.1,1359731,2025,52.0,45.0,басманный,чистые пруды,москва
44000000,7,35,3,119.0,369747,2014,66.0,14.0,раменки,ломоносовский проспект,москва
254033684,4,5,3,154.7,1642105,2019,45.85868263473054,14.677022274325909,арбат,смоленская,москва
74000000,2,5,3,135.0,548148,2002,108.0,14.677022274325909,покровское-стрешнево,аэропорт,москва
269468000,4,7,3,117.16,2300000,2024,45.85868263473054,9.0,замоскворечье,третьяковская,москва
16450000,4,12,3,64.4,255434,1971,44.0,14.677022274325909,раменки,unspecified,москва
289120000,3,6,3,222.4,1300000,2019,45.85868263473054,14.677022274325909,раменки,минская,москва
52000000,2,37,3,95.7,543364,2021,62.0,6.0,хорошевский,аэропорт,москва
311093000,3,6,3,132.38,2350000,2024,45.85868263473054,9.0,замоскворечье,третьяковская,москва
18550000,11,25,3,64.0,289843,2022,45.85868263473054,22.0,кунцево,unspecified,москва
468768595,11,14,3,207.59,2258146,2025,45.85868263473054,14.677022274325909,хамовники,киевская,москва
32900000,9,27,3,83.6,393540,2022,45.0,12.0,хорошевский,полежаевская,москва
483412020,6,6,3,162.11,2981999,2024,47.0,49.0,замоскворечье,новокузнецкая,москва
98000000,7,21,3,86.07,1138608,2012,27.0,26.0,пресненский,беговая,москва
14231479,12,31,3,202.0,70452,2026,25.0,15.0,западное дегунино,селигерская,москва
18999999,18,24,3,73.9,257104,2023,41.0,27.0,нижегородский,новохохловская,москва
18044320,19,32,3,65.7,274647,2025,45.85868263473054,19.0,рязанский,стахановская,москва
84610000,15,18,3,156.1,542024,2017,83.0,16.0,даниловский,шаболовская,москва
18231601,11,17,3,79.0,230779,2024,40.0,23.0,unspecified,бунинская аллея,москва
238840000,2,4,3,140.0,1706000,1903,62.0,27.0,мещанский,трубная,москва
19421372,13,25,3,63.8,304410,2021,37.0,11.0,кунцево,волоколамская,москва
79999000,16,57,3,119.8,667771,2006,68.0,17.0,хорошевский,аэропорт,москва
19527414,19,32,3,71.1,274647,2025,45.85868263473054,18.0,рязанский,стахановская,москва
53900000,8,14,3,102.0,528431,2021,65.0,30.0,раменки,минская,москва
20559473,23,25,3,63.7,322754,2021,37.0,11.0,кунцево,павшино,москва
100000000,10,21,3,104.55,956480,2012,45.85868263473054,15.0,пресненский,беговая,москва
24616589,22,25,3,79.1,311208,2021,41.0,17.0,кунцево,павшино,москва
26250000,8,19,3,60.0,437500,2012,45.0,10.0,замоскворечье,павелецкая,москва
30172179,13,21,3,78.64,383674,2024,42.0,18.0,очаково-матвеевское,аминьевская,москва
64000000,12,25,3,88.0,727272,2021,45.85868263473054,14.677022274325909,очаково-матвеевское,славянский бульвар,москва
38520000,31,32,3,64.2,600000,2021,45.85868263473054,14.677022274325909,черемушки,калужская,москва
110000000,35,73,3,186.0,591397,2010,100.0,50.0,пресненский,международная,москва
38796507,5,9,3,84.1,461313,2022,45.85868263473054,14.677022274325909,кунцево,крылатское,москва
225000000,14,15,3,237.0,949367,2019,77.0,17.0,хамовники,спортивная,москва
79294745,18,45,3,95.2,832927,2026,63.0,8.0,дорогомилово,фили,москва
85240529,40,79,3,123.7,689090,2019,45.85868263473054,14.677022274325909,пресненский,деловой центр,москва
85623750,6,7,3,107.5,796500,2016,45.85868263473054,14.677022274325909,замоскворечье,новокузнецкая,москва
19500000,14,17,3,72.8,267857,1988,52.0,9.0,головинский,коптево,москва
96312136,9,10,3,202.0,476792,2023,45.85868263473054,6.0,дорогомилово,парк победы,москва
13700000,4,17,3,62.0,220967,2022,39.0,10.0,unspecified,прокшино,москва
21264828,2,26,3,202.0,105271,2026,40.0,14.677022274325909,покровское-стрешнево,трикотажная,москва
38123240,3,22,3,95.3,400033,2025,45.85868263473054,14.677022274325909,марьина роща,савёловская,москва
11490000,1,5,3,78.0,147307,1936,55.0,7.0,люблино,волжская,москва
16713270,14,14,3,71.7,233100,2025,37.0,19.0,unspecified,саларьево,москва
59000000,31,78,3,100.0,590000,2020,75.0,15.0,пресненский,тестовская,москва
20749040,15,22,3,56.8,365300,2026,45.85868263473054,14.677022274325909,нагорный,нагорная,москва
88000000,3,10,3,120.0,733333,2013,100.0,15.0,тверской,новослободская,москва
82820530,33,85,3,111.63,741920,2027,45.85868263473054,14.677022274325909,пресненский,выставочная,москва
90000000,43,85,3,190.0,473684,2016,45.85868263473054,14.677022274325909,пресненский,деловой центр,москва
15342971,3,25,3,72.9,210465,2022,42.0,9.0,митино,пятницкое шоссе,москва
51000000,21,24,3,76.0,671052,2020,45.85868263473054,14.677022274325909,хорошевский,полежаевская,москва
15563918,12,14,3,71.7,217069,2025,37.0,19.0,unspecified,саларьево,москва
114800000,6,9,3,105.6,1087121,2020,45.85868263473054,16.0,раменки,ломоносовский проспект,москва
20799925,13,28,3,94.2,220805,2022,50.0,21.0,щукино,стрешнево,москва
17000000,5,7,3,79.1,214917,2002,45.85868263473054,12.0,марьино,братиславская,москва
23949236,17,20,3,86.2,277833,2024,36.0,27.0,чертаново южное,красный строитель,москва
22200000,12,23,3,92.2,240780,2022,45.85868263473054,14.677022274325909,черемушки,профсоюзная,москва
39859375,20,22,3,81.42,489552,2023,48.0,16.0,останкинский,отрадное,москва
260000000,3,6,3,158.2,1643489,2007,126.0,25.0,хамовники,парк культуры,москва
45042980,13,18,3,81.0,556086,2023,40.0,27.0,даниловский,павелецкая,москва
147400000,6,8,3,167.5,880000,2019,45.85868263473054,14.677022274325909,раменки,минская,москва
55638482,11,19,3,107.0,519985,2022,55.0,19.0,алексеевский,алексеевская,москва
78900000,30,37,3,114.0,692105,2021,65.0,14.0,хорошевский,аэропорт,москва
58983249,15,19,3,107.6,548171,2022,55.0,19.0,алексеевский,алексеевская,москва
34700000,3,17,3,67.4,514836,2023,41.0,8.0,беговой,белорусская,москва
78215784,3,15,3,94.83,824800,2025,50.0,15.0,пресненский,краснопресненская,москва
183000000,10,14,3,136.0,1345588,2003,45.85868263473054,18.0,хамовники,фрунзенская,москва
23264706,2,13,3,57.4,405308,2024,32.0,4.0,покровское-стрешнево,спартак,москва
135000000,2,8,3,152.2,886990,2022,45.85868263473054,14.677022274325909,хамовники,спортивная,москва
25246756,16,33,3,72.0,350649,2025,32.0,26.0,бутырский,бутырская,москва
21000000,10,14,3,73.0,287671,2022,43.0,11.0,измайлово,черкизовская,москва
35318520,8,37,3,88.74,398000,2023,66.0,14.677022274325909,останкинский,алексеевская,москва
32800000,8,10,3,88.0,372727,1957,45.85868263473054,11.0,алексеевский,алексеевская,москва
64029977,20,85,3,96.02,666840,2027,45.85868263473054,14.677022274325909,пресненский,выставочная,москва
12800000,9,12,3,78.3,163473,2013,45.0,10.0,unspecified,бунинская аллея,москва
81734490,35,85,3,109.87,743919,2027,45.85868263473054,14.677022274325909,пресненский,выставочная,москва
25000000,4,21,3,73.6,339673,2022,46.0,16.0,покровское-стрешнево,спартак,москва
88480011,7,15,3,100.97,876300,2025,50.0,20.0,пресненский,краснопресненская,москва
52500000,12,19,3,100.0,525000,2018,60.0,10.0,хорошево-мневники,шелепиха,москва
20586720,27,33,3,77.98,264000,2024,33.0,24.0,нижегородский,нижегородская,москва
13999999,8,9,3,60.3,232172,1975,39.0,8.0,можайский,рабочий посёлок,москва
21869270,16,26,3,77.72,281385,2024,33.0,24.0,нижегородский,нижегородская,москва
38900000,5,5,3,94.0,413829,1928,53.0,16.0,арбат,смоленская,москва
27912604,2,16,3,82.3,339156,2023,44.0,19.0,дмитровский,яхромская,москва
55230000,4,8,3,78.9,700000,2019,45.85868263473054,14.677022274325909,мещанский,цветной бульвар,москва
29171625,2,22,3,72.4,402922,2025,45.85868263473054,14.677022274325909,марьина роща,савёловская,москва
75000000,4,5,3,130.0,576923,1911,45.85868263473054,10.0,замоскворечье,добрынинская,москва
36323766,19,22,3,55.7,652132,2022,34.0,8.0,красносельский,площадь трёх вокзалов,москва
30499000,8,13,3,68.7,443944,2023,28.0,22.0,раменки,багратионовская,москва
36578175,2,22,3,66.1,553376,2022,40.0,8.0,красносельский,площадь трёх вокзалов,москва
84970000,4,6,3,156.0,544679,1904,45.85868263473054,15.0,тверской,маяковская,москва
46368000,2,16,3,89.6,517500,2021,50.0,14.0,сокольники,сокольники,москва
48000000,8,18,3,137.0,350364,2021,47.0,17.0,раменки,аминьевская,москва
53554800,6,19,3,202.0,265122,2023,42.0,10.0,красносельский,красные ворота,москва
29499000,1,5,3,99.0,297969,1958,40.0,35.0,котловка,нагорная,москва
23494210,9,14,3,67.7,347034,2020,35.0,15.0,солнцево,говорово,москва
48500000,6,48,3,116.0,418103,2010,55.0,26.0,обручевский,проспект вернадского,москва
66000000,13,13,3,103.0,640776,2016,45.85868263473054,12.0,замоскворечье,серпуховская,москва
70000000,6,16,3,117.0,598290,2008,76.0,12.0,хамовники,смоленская,москва
93500000,6,21,3,87.5,1068571,2023,48.0,15.0,пресненский,улица 1905 года,москва
99970000,13,14,3,150.0,666466,1956,45.85868263473054,15.0,тверской,охотный ряд,москва
116500000,4,9,3,106.0,1099056,2021,45.85868263473054,14.677022274325909,раменки,ломоносовский проспект,москва
130000000,4,7,3,130.0,1000000,2004,99.0,20.0,хамовники,парк культуры,москва
135000000,10,13,3,164.0,823170,2012,45.85868263473054,28.0,хамовники,спортивная,москва
142067549,7,10,3,121.0,1174111,2012,45.85868263473054,14.677022274325909,замоскворечье,новокузнецкая,москва
144170000,6,12,3,110.9,1300000,2020,45.85868263473054,14.677022274325909,раменки,ломоносовский проспект,москва
167000000,4,6,3,143.7,1162143,2008,92.0,20.0,пресненский,тверская,москва
208481599,6,6,3,108.7,1917953,2020,45.85868263473054,10.0,замоскворечье,полянка,москва
10800000,6,12,3,59.7,180904,1974,42.0,6.0,бирюлево западное,покровское,москва
12500000,10,12,3,64.3,194401,1974,39.0,6.0,бирюлево западное,пражская,москва
14000000,9,9,3,60.0,233333,1971,43.0,6.0,вешняки,выхино,москва
13999999,9,9,3,64.0,218749,1980,40.0,8.0,орехово-борисово южное,зябликово,москва
16200000,10,17,3,74.5,217449,1986,45.0,10.0,братеево,алма-атинская,москва
16390000,3,5,3,54.5,300733,1961,35.0,5.0,щукино,щукинская,москва
18000000,10,12,3,63.0,285714,1976,45.0,7.0,савеловский,дмитровская,москва
19400000,4,5,3,73.0,265753,1958,52.0,7.0,хорошевский,беговая,москва
19490000,3,5,3,74.0,263378,1953,49.0,8.0,филевский парк,фили,москва
20490000,9,43,3,63.55,322423,2023,43.0,10.0,западное дегунино,селигерская,москва
20500000,8,22,3,81.0,253086,2020,44.0,11.0,unspecified,саларьево,москва
22300000,3,11,3,80.0,278750,1940,53.0,9.0,лефортово,авиамоторная,москва
25900000,9,28,3,82.2,315085,2024,30.0,15.0,даниловский,зил,москва
25690000,4,10,3,82.3,312150,1955,51.0,7.0,басманный,электрозаводская,москва
27000000,11,23,3,89.0,303370,2013,45.85868263473054,10.0,соколиная гора,измайлово,москва
28050000,6,20,3,76.0,369078,2021,45.85868263473054,14.0,филевский парк,фили,москва
29350000,3,5,3,90.0,326111,1958,49.0,22.0,марьина роща,марьина роща,москва
30000000,7,8,3,54.0,555555,1961,35.0,5.0,хамовники,спортивная,москва
31000000,4,22,3,90.0,344444,2021,50.0,18.0,филевский парк,фили,москва
31750000,15,42,3,71.0,447183,2023,45.85868263473054,23.0,котловка,академическая,москва
33500000,12,42,3,73.3,457025,2023,45.85868263473054,27.0,котловка,академическая,москва
34000000,1,9,3,81.0,419753,1952,53.0,12.0,дорогомилово,киевская,москва
34950000,13,13,3,102.0,342647,2016,60.0,15.0,беговой,динамо,москва
35000000,13,13,3,103.0,339805,2016,60.0,15.0,беговой,динамо,москва
35000000,2,30,3,90.8,385462,2013,45.0,12.0,богородское,белокаменная,москва
35500000,26,54,3,66.99,529929,2019,45.85868263473054,14.677022274325909,пресненский,шелепиха,москва
41500000,5,12,3,77.2,537564,1953,50.0,8.0,аэропорт,петровский парк,москва
42000000,12,52,3,76.5,549019,2020,33.0,26.0,раменки,мичуринский проспект,москва
43500000,6,13,3,105.0,414285,2014,45.85868263473054,14.677022274325909,кунцево,кунцевская,москва
43900000,6,6,3,103.8,422928,2016,59.0,15.0,беговой,белорусская,москва
45970000,2,4,3,73.3,627148,1917,45.85868263473054,12.0,пресненский,пушкинская,москва
47000000,5,7,3,67.0,701492,1946,45.0,15.0,якиманка,добрынинская,москва
48000000,9,26,3,122.0,393442,2008,92.0,16.0,хорошевский,цска,москва
49000000,35,37,3,95.0,515789,2012,46.0,12.0,хорошево-мневники,шелепиха,москва
50700000,4,5,3,104.0,487500,2018,55.0,23.0,даниловский,зил,москва
52000000,16,34,3,145.0,358620,2008,112.0,18.0,аэропорт,аэропорт,москва
52000000,2,42,3,95.0,547368,2022,45.85868263473054,14.677022274325909,хорошевский,аэропорт,москва
52765000,2,6,3,86.5,610000,2018,41.0,16.0,замоскворечье,новокузнецкая,москва
56000000,6,6,3,127.4,439560,1876,97.0,20.0,пресненский,арбатская,москва
65000000,30,79,3,87.0,747126,2020,60.0,10.0,пресненский,деловой центр,москва
64500000,5,5,3,130.0,496153,2019,80.0,25.0,басманный,электрозаводская,москва
66600000,13,13,3,107.0,622429,2012,52.0,15.0,замоскворечье,серпуховская,москва
67000000,3,9,3,102.9,651117,1979,45.85868263473054,12.0,арбат,арбатская,москва
68000000,3,4,3,80.4,845771,1902,45.85868263473054,17.0,тверской,пушкинская,москва
70000000,6,16,3,116.6,600343,2008,63.0,10.0,срочная продажа в е хамовники3-комн. кв.,unspecified,москва
70000000,3,15,3,105.0,666666,2012,75.0,20.0,аэропорт,динамо,москва
71033774,5,6,3,78.1,909523,1952,50.0,6.0,тверской,маяковская,москва
71740000,2,7,3,105.5,680000,2018,44.0,21.0,замоскворечье,павелецкая,москва
76000000,12,13,3,119.9,633861,2012,64.0,14.0,замоскворечье,серпуховская,москва
77200000,5,12,3,103.0,749514,1979,56.0,14.0,арбат,арбатская,москва
78900000,11,12,3,111.1,710171,2012,48.0,12.0,замоскворечье,серпуховская,москва
84990000,14,20,3,83.0,1023975,2021,28.0,32.0,пресненский,выставочная,москва
90000000,5,5,3,174.6,515463,2010,88.0,19.0,академический,академическая,москва
90000000,5,7,3,66.4,1355421,1914,45.85868263473054,14.677022274325909,пресненский,арбатская,москва
95700000,2,9,3,86.0,1112790,2022,54.0,8.0,таганский,китай-город,москва
98000000,4,4,3,224.7,436137,1912,45.85868263473054,14.677022274325909,пресненский,пушкинская,москва
99970000,13,14,3,150.0,666466,1956,100.0,20.0,тверской,охотный ряд,москва
102207781,10,34,3,86.8,1177508,2023,65.0,14.677022274325909,дорогомилово,парк победы,москва
108658152,2,7,3,186.4,582930,2016,45.85868263473054,14.677022274325909,замоскворечье,новокузнецкая,москва
117000000,4,7,3,128.7,909090,2019,70.0,19.0,таганский,римская,москва
118000000,7,10,3,178.0,662921,2005,135.0,25.0,пресненский,улица 1905 года,москва
128111581,5,7,3,170.3,752270,2016,45.85868263473054,14.677022274325909,замоскворечье,новокузнецкая,москва
129900000,2,7,3,109.0,1191743,2012,38.0,34.0,таганский,китай-город,москва
135000000,10,15,3,150.8,895225,2012,106.0,20.0,хамовники,спортивная,москва
150000000,4,17,3,147.8,1014884,2006,95.0,10.0,арбат,смоленская,москва
167000000,4,4,3,145.0,1151724,2008,116.0,14.677022274325909,пресненский,пушкинская,москва
170000000,3,5,3,117.0,1452991,2002,51.0,6.0,хамовники,кропоткинская,москва
179952229,20,21,3,181.2,993113,2014,45.85868263473054,14.677022274325909,кунцево,молодёжная,москва
183000000,10,14,3,146.0,1253424,2003,85.0,18.0,хамовники,фрунзенская,москва
200000000,2,4,3,116.5,1716738,1998,63.0,16.0,хамовники,парк культуры,москва
211970000,53,76,3,239.0,886903,2009,45.85868263473054,35.0,пресненский,деловой центр,москва
231330000,3,6,3,140.2,1650000,2022,45.85868263473054,14.677022274325909,якиманка,полянка,москва
290000000,2,6,3,151.3,1916721,2012,86.0,15.0,хамовники,киевская,москва
336794805,11,12,3,254.0,1325963,2002,45.85868263473054,14.677022274325909,пресненский,тверская,москва
